786,13
787,41
788,19
789,0
790,8
791,35
792,12
793,3
794,21
795,8
796,6
797,24
798,14
799,7
800,12
801,11
802,10
803,39
804,11
805,9
806,35
807,41
808,0
809,29
810,3
811,0
812,17
813,34
814,4
815,28
816,35
817,24
818,25
819,22
820,10
821,9
822,39
823,6
824,41
825,0
826,18
827,41
828,30
829,6
830,40
831,15
832,27
833,0
834,6
835,7
836,3
837,40
838,17
839,16
840,32
841,31
842,41
843,7
844,15
845,15
846,9
847,16
848,8
849,5
850,42
851,7
852,19
853,37
854,41
855,8
856,16
857,7
858,35
859,12
860,3
861,42
862,17
863,37
864,25
865,11
866,0
867,1
868,9
869,41
870,18
871,33
872,41
873,32
874,21
875,25
876,34
877,0
878,4
879,29
880,3
881,18
882,41
883,18
884,11
885,28
886,18
887,15
888,41
889,0
890,35
891,18
892,34
893,12
894,3
895,6
896,10
897,37
898,42
899,30
900,10
901,10
902,13
903,9
904,32
905,39
906,6
907,21
908,21
909,37
910,39
911,23
912,41
913,11
914,35
915,41
916,25
917,19
918,13
919,22
920,0
921,42
922,23
923,18
924,41
925,39
926,9
927,25
928,3
929,7
930,23
931,12
932,17
933,9
934,18
935,41
936,15
937,1
938,20
939,32
940,17
941,35
942,3
943,30
944,35
945,18
946,4
947,19
948,25
949,16
950,29
951,27
952,34
953,7
954,18
955,12
956,38
957,4
958,12
959,8
960,8
961,15
962,10
963,1
964,30
965,30
966,12
967,41
968,27
969,14
970,15
971,0
972,3
973,17
974,16
975,35
976,19
977,27
978,15
979,41
980,28
981,31
982,40
983,28
984,38
985,30
986,41
987,0
988,35
989,14
990,28
991,0
992,6
993,39
994,42
995,12
996,42
997,25
998,4
999,23
1000,20
1001,29
1002,30
1003,22
1004,41
1005,38
1006,11
1007,0
1008,32
1009,35
1010,0
1011,32
1012,25
1013,36
1014,5
1015,27
1016,6
1017,35
1018,32
1019,17
1020,18
1021,32
1022,0
1023,21
1024,10
1025,36
1026,41
1027,0
1028,10
1029,8
1030,33
1031,40
1032,25
1033,7
1034,6
1035,14
1036,39
1037,15
1038,34
1039,25
1040,16
1041,19
1042,28
1043,16
1044,41
1045,36
1046,19
1047,42
1048,26
1049,29
1050,15
1051,25
1052,10
1053,32
1054,11
1055,14
1056,8
1057,0
1058,30
1059,3
1060,17
1061,37
1062,21
1063,13
1064,23
1065,0
1066,25
1067,18
1068,35
1069,33
1070,19
1071,32
1072,5
1073,7
1074,38
1075,0
1076,15
1077,8
1078,10
1079,10
1080,39
1081,42
1082,29
1083,16
1084,10
1085,41
1086,10
1087,32
1088,15
1089,38
1090,12
1091,14
1092,16
1093,19
1094,32
1095,9
1096,7
1097,41
1098,31
1099,3
1100,39
1101,6
1102,41
1103,15
1104,5
1105,35
1106,32
1107,31
1108,6
1109,21
1110,33
1111,5
1112,20
1113,7
1114,12
1115,35
1116,9
1117,20
1118,34
1119,18
1120,25
1121,3
1122,32
1123,1
1124,25
1125,21
1126,5
1127,6
1128,36
1129,17
1130,15
1131,21
1132,21
1133,30
1134,28
1135,0
1136,9
1137,10
1138,40
1139,24
1140,18
1141,27
1142,14
1143,10
1144,10
1145,0
1146,16
1147,25
1148,9
1149,0
1150,30
1151,22
1152,41
1153,7
1154,39
1155,8
1156,3
1157,41
1158,20
1159,33
1160,32
1161,35
1162,0
1163,37
1164,6
1165,42
1166,11
1167,5
1168,4
1169,13
1170,19
1171,34
1172,19
1173,28
1174,0
1175,14
1176,38
1177,39
1178,41
1179,27
1180,2
1181,24
1182,18
1183,24
1184,42
1185,3
1186,22
1187,5
1188,17
1189,41
1190,14
1191,42
1192,1
1193,13
1194,20
1195,3
1196,39
1197,28
1198,30
1199,30
1200,15
1201,9
1202,3
1203,6
1204,17
1205,34
1206,15
1207,37
1208,29
1209,3
1210,42
1211,28
1212,12
1213,10
1214,41
1215,28
1216,39
1217,19
1218,31
1219,41
1220,0
1221,0
1222,40
1223,12
1224,16
1225,17
1226,37
1227,40
1228,41
1229,16
1230,14
1231,8
1232,10
1233,12
1234,41
1235,25
1236,40
1237,19
1238,32
1239,5
1240,34
1241,7
1242,41
1243,35
1244,41
1245,25
1246,7
1247,31
1248,16
1249,22
1250,18
1251,14
1252,22
1253,15
1254,37
1255,33
1256,36
1257,3
1258,3
1259,3
1260,0
1261,33
1262,18
1263,33
1264,9
1265,31
1266,8
1267,15
1268,30
1269,39
1270,41
1271,18
1272,34
1273,7
1274,16
1275,16
1276,36
1277,38
1278,28
1279,6
1280,20
1281,42
1282,0
1283,19
1284,36
1285,41
1286,18
1287,41
1288,27
1289,10
1290,27
1291,11
1292,7
1293,39
1294,12
1295,1
1296,29
1297,18
1298,33
1299,30
1300,10
1301,6
1302,27
1303,42
1304,28
1305,27
1306,10
1307,24
1308,41
1309,5
1310,42
1311,21
1312,17
1313,32
1314,29
1315,35
1316,40
1317,20
1318,25
1319,19
1320,12
1321,22
1322,6
1323,42
1324,4
1325,18
1326,0
1327,12
1328,1
1329,29
1330,41
1331,36
1332,17
1333,12
1334,25
1335,39
1336,38
1337,3
1338,3
1339,3
1340,16
1341,7
1342,31
1343,21
1344,42
1345,30
1346,7
1347,8
1348,25
1349,3
1350,0
1351,17
1352,19
1353,10
1354,29
1355,4
1356,11
1357,38
1358,7
1359,3
1360,10
1361,41
1362,32
1363,32
1364,17
1365,11
1366,12
1367,14
1368,17
1369,10
1370,15
1371,35
1372,42
1373,4
1374,34
1375,0
1376,28
1377,25
1378,27
1379,27
1380,41
1381,3
1382,25
1383,41
1384,18
1385,10
1386,25
1387,3
1388,37
1389,14
1390,26
1391,10
1392,40
1393,16
1394,27
1395,6
1396,4
1397,22
1398,3
1399,42
1400,15
1401,8
1402,41
1403,32
1404,23
1405,37
1406,28
1407,19
1408,17
1409,3
1410,41
1411,8
1412,38
1413,8
1414,41
1415,3
1416,0
1417,24
1418,30
1419,6
1420,21
1421,29
1422,2
1423,36
1424,31
1425,32
1426,29
1427,1
1428,42
1429,13
1430,28
1431,17
1432,9
1433,41
1434,33
1435,32
1436,13
1437,0
1438,15
1439,21
1440,24
1441,0
1442,0
1443,15
1444,18
1445,28
1446,39
1447,32
1448,27
1449,41
1450,27
1451,9
1452,4
1453,16
1454,10
1455,2
1456,25
1457,26
1458,7
1459,31
1460,17
1461,18
1462,0
1463,14
1464,29
1465,3
1466,7
1467,4
1468,18
1469,16
1470,8
1471,41
1472,27
1473,19
1474,24
1475,32
1476,5
1477,32
1478,15
1479,14
1480,15
1481,33
1482,18
1483,0
1484,28
1485,19
1486,38
1487,41
1488,7
1489,12
1490,4
1491,3
1492,37
1493,35
1494,31
1495,4
1496,41
1497,15
1498,42
1499,6
1500,8
1501,8
1502,8
1503,16
1504,40
1505,0
1506,33
1507,0
1508,28
1509,18
1510,14
1511,16
1512,37
1513,37
1514,33
1515,32
1516,32
1517,33
1518,41
1519,13
1520,15
1521,25
1522,39
1523,11
1524,41
1525,41
1526,42
1527,41
1528,22
1529,8
1530,14
1531,41
1532,38
1533,12
1534,9
1535,0
1536,7
1537,41
1538,41
1539,42
1540,38
1541,25
1542,0
1543,0
1544,16
1545,17
1546,3
1547,42
1548,12
1549,25
1550,33
1551,12
1552,3
1553,41
1554,14
1555,16
1556,16
1557,17
1558,4
1559,39
1560,42
1561,16
1562,7
1563,37
1564,39
1565,5
1566,10
1567,7
1568,12
1569,6
1570,33
1571,41
1572,7
1573,37
1574,7
1575,42
1576,9
1577,15
1578,36
1579,41
1580,18
1581,23
1582,27
1583,0
1584,32
1585,38
1586,12
1587,38
1588,42
1589,25
1590,11
1591,30
1592,2
1593,13
1594,36
1595,42
1596,7
1597,28
1598,35
1599,3
1600,41
1601,12
1602,25
1603,41
1604,17
1605,16
1606,6
1607,10
1608,3
1609,12
1610,42
1611,41
1612,40
1613,7
1614,17
1615,11
1616,41
1617,40
1618,24
1619,41
1620,42
1621,0
1622,13
1623,40
1624,4
1625,10
1626,35
1627,41
1628,30
1629,17
1630,42
1631,18
1632,17
1633,12
1634,27
1635,19
1636,41
1637,7
1638,41
1639,36
1640,32
1641,41
1642,14
1643,8
1644,41
1645,19
1646,23
1647,19
1648,15
1649,8
1650,25
1651,14
1652,18
1653,0
1654,40
1655,37
1656,25
1657,0
1658,0
1659,19
1660,0
1661,28
1662,14
1663,0
1664,29
1665,23
1666,42
1667,5
1668,42
1669,27
1670,13
1671,13
1672,41
1673,18
1674,3
1675,9
1676,41
1677,0
1678,41
1679,12
1680,18
1681,4
1682,7
1683,16
1684,7
1685,32
1686,12
1687,3
1688,2
1689,21
1690,32
1691,36
1692,31
1693,3
1694,31
1695,12
1696,28
1697,25
1698,4
1699,28
1700,25
1701,8
1702,0
1703,39
1704,39
1705,23
1706,42
1707,18
1708,32
1709,12
1710,29
1711,32
1712,8
1713,7
1714,30
1715,29
1716,34
1717,16
1718,7
1719,9
1720,7
1721,1
1722,12
1723,41
1724,36
1725,6
1726,3
1727,41
1728,39
1729,19
1730,3
1731,41
1732,34
1733,34
1734,14
1735,18
1736,10
1737,2
1738,17
1739,27
1740,12
1741,32
1742,25
1743,13
1744,8
1745,33
1746,26
1747,18
1748,3
1749,37
1750,16
1751,17
1752,28
1753,41
1754,17
1755,20
1756,41
1757,18
1758,28
1759,16
1760,12
1761,9
1762,34
1763,14
1764,21
1765,25
1766,10
1767,9
1768,27
1769,20
1770,31
1771,35
1772,3
1773,2
1774,25
1775,7
1776,35
1777,41
1778,42
1779,11
1780,19
1781,42
1782,32
1783,0
1784,37
1785,27
1786,4
1787,5
1788,12
1789,10
1790,25
1791,21
1792,6
1793,23
1794,4
1795,5
1796,41
1797,24
1798,25
1799,21
1800,35
1801,37
1802,24
1803,31
1804,10
1805,32
1806,19
1807,0
1808,33
1809,39
1810,2
1811,17
1812,5
1813,9
1814,30
1815,33
1816,14
1817,0
1818,29
1819,19
1820,42
1821,25
1822,18
1823,12
1824,33
1825,7
1826,33
1827,5
1828,37
1829,2
1830,17
1831,14
1832,11
1833,8
1834,5
1835,3
1836,0
1837,18
1838,27
1839,41
1840,36
1841,4
1842,37
1843,17
1844,16
1845,36
1846,18
1847,35
1848,29
1849,8
1850,26
1851,31
1852,40
1853,39
1854,17
1855,18
1856,5
1857,20
1858,17
1859,4
1860,19
1861,5
1862,14
1863,18
1864,13
1865,32
1866,20
1867,37
1868,15
1869,28
1870,30
1871,41
1872,39
1873,40
1874,27
1875,0
1876,12
1877,37
1878,34
1879,27
1880,31
1881,16
1882,10
1883,5
1884,13
1885,14
1886,8
1887,27
1888,19
1889,41
1890,6
1891,41
1892,41
1893,6
1894,17
1895,23
1896,17
1897,12
1898,9
1899,38
1900,25
1901,18
1902,24
1903,14
1904,3
1905,8
1906,13
1907,8
1908,40
1909,16
1910,16
1911,16
1912,5
1913,36
1914,42
1915,9
1916,37
1917,31
1918,34
1919,41
1920,4
1921,21
1922,0
1923,39
1924,14
1925,16
1926,30
1927,0
1928,16
1929,10
1930,34
1931,29
1932,41
1933,13
1934,40
1935,9
1936,33
1937,3
1938,35
1939,41
1940,12
1941,17
1942,41
1943,33
1944,41
1945,18
1946,19
1947,32
1948,25
1949,8
1950,12
1951,41
1952,23
1953,39
1954,30
1955,30
1956,32
1957,36
1958,13
1959,17
1960,41
1961,18
1962,19
1963,29
1964,34
1965,32
1966,41
1967,36
1968,7
1969,3
1970,15
1971,25
1972,27
1973,16
1974,7
1975,16
1976,5
1977,34
1978,41
1979,19
1980,5
1981,41
1982,13
1983,18
1984,21
1985,41
1986,35
1987,31
1988,22
1989,18
1990,13
1991,41
1992,42
1993,5
1994,8
1995,36
1996,3
1997,4
1998,32
1999,42
2000,40
2001,6
2002,12
2003,37
2004,34
2005,38
2006,39
2007,5
2008,34
2009,42
2010,9
2011,42
2012,4
2013,28
2014,41
2015,3
2016,38
2017,39
2018,0
2019,32
2020,42
2021,35
2022,22
2023,25
2024,20
2025,25
2026,33
2027,14
2028,22
2029,12
2030,27
2031,31
2032,33
2033,8
2034,15
2035,16
2036,14
2037,25
2038,24
2039,31
2040,37
2041,5
2042,30
2043,42
2044,7
2045,10
2046,24
2047,6
2048,8
2049,1
2050,12
2051,0
2052,28
2053,19
2054,41
2055,31
2056,25
2057,14
2058,26
2059,18
2060,20
2061,27
2062,38
2063,18
2064,36
2065,25
2066,14
2067,16
2068,32
2069,15
2070,15
2071,13
2072,41
2073,17
2074,13
2075,19
2076,24
2077,7
2078,41
2079,30
2080,25
2081,32
2082,35
2083,33
2084,26
2085,9
2086,1
2087,41
2088,13
2089,21
2090,7
2091,42
2092,33
2093,0
2094,37
2095,42
2096,18
2097,41
2098,41
2099,17
2100,18
2101,41
2102,8
2103,12
2104,24
2105,13
2106,17
2107,32
2108,6
2109,29
2110,0
2111,16
2112,0
2113,32
2114,8
2115,41
2116,18
2117,28
2118,25
2119,35
2120,11
2121,34
2122,1
2123,4
2124,41
2125,32
2126,41
2127,32
2128,4
2129,16
2130,37
2131,0
2132,10
2133,0
2134,7
2135,26
2136,8
2137,3
2138,41
2139,12
2140,19
2141,9
2142,3
2143,5
2144,19
2145,28
2146,41
2147,7
2148,38
2149,37
2150,7
2151,40
2152,10
2153,24
2154,41
2155,13
2156,12
2157,13
2158,8
2159,41
2160,30
2161,9
2162,18
2163,27
2164,33
2165,32
2166,41
2167,4
2168,31
2169,24
2170,4
2171,23
2172,36
2173,41
2174,5
2175,10
2176,0
2177,41
2178,28
2179,19
2180,0
2181,13
2182,6
2183,41
2184,4
2185,15
2186,41
2187,21
2188,42
2189,13
2190,27
2191,17
2192,41
2193,0
2194,6
2195,0
2196,4
2197,8
2198,34
2199,0
2200,8
2201,6
2202,41
2203,41
2204,0
2205,23
2206,42
2207,33
2208,7
2209,34
2210,42
2211,40
2212,7
2213,37
2214,35
2215,40
2216,28
2217,5
2218,28
2219,0
2220,29
2221,41
2222,21
2223,7
2224,18
2225,14
2226,16
2227,13
2228,10
2229,0
2230,18
2231,41
2232,18
2233,35
2234,12
2235,39
2236,42
2237,13
2238,35
2239,5
2240,36
2241,14
2242,9
2243,16
2244,4
2245,24
2246,29
2247,19
2248,42
2249,5
2250,0
2251,38
2252,19
2253,24
2254,11
2255,42
2256,25
2257,25
2258,29
2259,33
2260,6
2261,30
2262,33
2263,19
2264,6
2265,9
2266,15
2267,4
2268,27
2269,13
2270,4
2271,16
2272,39
2273,12
2274,10
2275,7
2276,8
2277,14
2278,37
2279,14
2280,3
2281,3
2282,5
2283,34
2284,20
2285,0
2286,33
2287,15
2288,7
2289,38
2290,5
2291,18
2292,4
2293,35
2294,33
2295,41
2296,29
2297,32
2298,3
2299,41
2300,18
2301,8
2302,4
2303,23
2304,30
2305,42
2306,0
2307,5
2308,6
2309,19
2310,18
2311,31
2312,14
2313,27
2314,30
2315,36
2316,17
2317,0
2318,31
2319,7
2320,10
2321,24
2322,6
2323,7
2324,32
2325,8
2326,32
2327,3
2328,15
2329,30
2330,23
2331,8
2332,31
2333,25
2334,3
2335,11
2336,16
2337,19
2338,16
2339,25
2340,11
2341,7
2342,32
2343,32
2344,5
2345,42
2346,25
2347,17
2348,25
2349,25
2350,38
2351,42
2352,32
2353,28
2354,41
2355,41
2356,0
2357,7
2358,23
2359,41
2360,41
2361,24
2362,16
2363,12
2364,3
2365,14
2366,21
2367,6
2368,28
2369,1
2370,0
2371,7
2372,14
2373,3
2374,40
2375,1
2376,39
2377,28
2378,41
2379,41
2380,25
2381,19
2382,4
2383,41
2384,18
2385,5
2386,32
2387,4
2388,31
2389,19
2390,7
2391,24
2392,8
2393,10
2394,14
2395,18
2396,3
2397,16
2398,31
2399,25
2400,10
2401,21
2402,12
2403,27
2404,8
2405,41
2406,25
2407,19
2408,0
2409,41
2410,19
2411,28
2412,41
2413,7
2414,19
2415,8
2416,18
2417,5
2418,15
2419,38
2420,29
2421,32
2422,38
2423,42
2424,41
2425,23
2426,20
2427,16
2428,41
2429,41
2430,17
2431,27
2432,5
2433,23
2434,12
2435,12
2436,5
2437,29
2438,8
2439,15
2440,27
2441,16
2442,7
2443,40
2444,24
2445,0
2446,41
2447,4
2448,40
2449,41
2450,30
2451,13
2452,34
2453,3
2454,41
2455,25
2456,28
2457,19
2458,40
2459,14
2460,8
2461,24
2462,41
2463,17
2464,19
2465,26
2466,27
2467,5
2468,4
2469,41
2470,30
2471,25
2472,4
2473,29
2474,33
2475,9
2476,19
2477,39
2478,36
2479,27
2480,20
2481,13
2482,39
2483,41
2484,18
2485,29
2486,27
2487,5
2488,3
2489,25
2490,10
2491,16
2492,21
2493,28
2494,5
2495,25
2496,38
2497,3
2498,27
2499,34
2500,37
2501,41
2502,8
2503,24
2504,37
2505,0
2506,6
2507,33
2508,33
2509,14
2510,42
2511,4
2512,18
2513,5
2514,1
2515,6
2516,25
2517,30
2518,41
2519,17
2520,29
2521,24
2522,17
2523,25
2524,17
2525,36
2526,0
2527,17
2528,18
2529,30
2530,39
2531,12
2532,10
2533,13
2534,3
2535,8
2536,41
2537,16
2538,16
2539,22
2540,17
2541,4
2542,40
2543,3
2544,19
2545,41
2546,12
2547,17
2548,40
2549,7
2550,6
2551,32
2552,42
2553,28
2554,18
2555,5
2556,29
2557,35
2558,19
2559,3
2560,8
2561,31
2562,25
2563,10
2564,3
2565,32
2566,10
2567,3
2568,10
2569,7
2570,32
2571,15
2572,40
2573,17
2574,8
2575,4
2576,9
2577,9
2578,20
2579,5
2580,34
2581,7
2582,16
2583,19
2584,0
2585,41
2586,18
2587,28
2588,3
2589,41
2590,8
2591,25
2592,16
2593,19
2594,23
2595,10
2596,3
2597,31
2598,4
2599,5
2600,19
2601,41
2602,42
2603,37
2604,25
2605,28
2606,14
2607,8
2608,17
2609,35
2610,39
2611,36
2612,10
2613,3
2614,37
2615,3
2616,13
2617,0
2618,34
2619,28
2620,34
2621,12
2622,9
2623,35
2624,16
2625,35
2626,30
2627,42
2628,6
2629,34
2630,23
2631,2
2632,31
2633,6
2634,21
2635,25
2636,42
2637,32
2638,32
2639,19
2640,28
2641,3
2642,31
2643,0
2644,14
2645,18
2646,41
2647,5
2648,26
2649,30
2650,7
2651,38
2652,17
2653,11
2654,28
2655,33
2656,42
2657,22
2658,19
2659,10
2660,31
2661,36
2662,11
2663,17
2664,17
2665,25
2666,5
2667,8
2668,10
2669,32
2670,22
2671,20
2672,37
2673,9
2674,17
2675,8
2676,5
2677,17
2678,10
2679,41
2680,41
2681,15
2682,1
2683,9
2684,28
2685,33
2686,42
2687,27
2688,38
2689,21
2690,7
2691,36
2692,39
2693,9
2694,19
2695,3
2696,40
2697,6
2698,35
2699,42
2700,37
2701,41
2702,29
2703,6
2704,7
2705,22
2706,10
2707,20
2708,10
2709,16
2710,41
2711,18
2712,7
2713,3
2714,11
2715,41
2716,39
2717,41
2718,33
2719,22
2720,23
2721,42
2722,3
2723,3
2724,32
2725,13
2726,12
2727,24
2728,41
2729,12
2730,0
2731,0
2732,19
2733,41
2734,31
2735,42
2736,0
2737,12
2738,29
2739,19
2740,13
2741,12
2742,23
2743,5
2744,21
2745,7
2746,3
2747,9
2748,41
2749,32
2750,39
2751,31
2752,15
2753,17
2754,5
2755,41
2756,11
2757,15
2758,41
2759,35
2760,36
2761,24
2762,24
2763,41
2764,20
2765,6
2766,4
2767,33
2768,19
2769,1
2770,41
2771,21
2772,12
2773,37
2774,4
2775,18
2776,10
2777,40
2778,35
2779,31
2780,37
2781,12
2782,28
2783,7
2784,28
2785,16
2786,32
2787,34
2788,15
2789,34
2790,8
2791,24
2792,30
2793,41
2794,32
2795,12
2796,16
2797,42
2798,25
2799,25
2800,40
2801,35
2802,30
2803,37
2804,37
2805,7
2806,10
2807,15
2808,7
2809,3
2810,22
2811,25
2812,31
2813,27
2814,4
2815,3
2816,4
2817,15
2818,41
2819,0
2820,13
2821,0
2822,40
2823,0
2824,42
2825,28
2826,42
2827,41
2828,17
2829,18
2830,37
2831,25
2832,37
2833,32
2834,38
2835,38
2836,21
2837,19
2838,14
2839,11
2840,16
2841,33
2842,18
2843,36
2844,10
2845,33
2846,19
2847,41
2848,5
2849,9
2850,30
2851,2
2852,14
2853,0
2854,4
2855,25
2856,10
2857,27
2858,31
2859,29
2860,10
2861,6
2862,36
2863,28
2864,36
2865,16
2866,32
2867,0
2868,18
2869,16
2870,26
2871,13
2872,0
2873,42
2874,42
2875,30
2876,18
2877,20
2878,24
2879,34
2880,12
2881,12
2882,17
2883,5
2884,30
2885,15
2886,41
2887,0
2888,30
2889,22
2890,8
2891,29
2892,4
2893,0
2894,3
2895,14
2896,14
2897,0
2898,16
2899,42
2900,19
2901,3
2902,9
2903,7
2904,38
2905,41
2906,25
2907,6
2908,41
2909,41
2910,38
2911,35
2912,23
2913,9
2914,17
2915,19
2916,14
2917,5
2918,2
2919,12
2920,9
2921,7
2922,17
2923,35
2924,37
2925,5
2926,0
2927,17
2928,18
2929,13
2930,7
2931,29
2932,41
2933,15
2934,17
2935,3
2936,25
2937,13
2938,13
2939,28
2940,20
2941,12
2942,1
2943,18
2944,20
2945,26
2946,7
2947,0
2948,27
2949,28
2950,42
2951,35
2952,0
2953,14
2954,12
2955,41
2956,34
2957,27
2958,6
2959,19
2960,28
2961,6
2962,8
2963,28
2964,5
2965,17
2966,13
2967,19
2968,11
2969,28
2970,40
2971,15
2972,14
2973,10
2974,16
2975,30
2976,40
2977,38
2978,0
2979,28
2980,5
2981,41
2982,23
2983,3
2984,3
2985,4
2986,29
2987,40
2988,17
2989,9
2990,41
2991,28
2992,40
2993,6
2994,3
2995,30
2996,23
2997,32
2998,12
2999,29
